Image URL,Dimensions,Original Size,Webp,50x50,50x50(webp),100x100,100x100(webp),200x200,200x200(webp),300x300,300x300(webp)
https://cdn.starapps.studio/v2/apps/vsk/akaada/groups/129376/akaada-kaori-plateau-black-naplak-mules.media,"",68.005859375,38.5546875,5.68359375,0.375,6.2763671875,0.75390625,7.8525390625,1.673828125,9.9873046875,2.98046875
https://cdn.starapps.studio/v2/apps/vsk/alavonauersperg/groups/955050/the-rio-silk-boatneck-kaftan-in-horn.media,"",21.7294921875,2.240234375,6.37890625,0.8203125,21.904296875,2.240234375,61.5654296875,3.779296875,113.15234375,5.75390625
https://cdn.starapps.studio/v2/apps/vsk/alavonauersperg/groups/955050/the-rio-silk-boatneck-kaftan-in-tulum.media,"",24.515625,2.373046875,6.39453125,0.66796875,24.69140625,2.373046875,68.7255859375,3.95703125,128.3056640625,6.333984375
https://cdn.starapps.studio/v2/apps/vsk/alavonauersperg/groups/955014/caterina-stretch-knit-tank-top-in-dancing-orchid.media,"",164.8857421875,23.306640625,6.990234375,1.92578125,23.607421875,3.916015625,80.3603515625,11.03125,163.7197265625,23.306640625
https://cdn.starapps.studio/v2/apps/vsk/ala-von-auersperg-testing/groups/838119/kathe-cotton-dress-in-crimson-glory.media,"",25.783203125,3.25390625,6.296875,0.771484375,25.9326171875,3.25390625,73.11328125,5.955078125,137.1357421875,9.939453125
https://cdn.starapps.studio/v2/apps/vsk/ala-von-auersperg-testing/groups/838119/kathe-dress-in-queen-palm.media,"",23.91796875,2.267578125,6.48828125,0.673828125,24.1103515625,2.267578125,65.171875,3.71484375,117.0166015625,5.86328125
https://cdn.starapps.studio/v2/apps/vsk/ala-von-auersperg-testing/groups/838338/rachel-mesh-poncho-in-southern-bouquet.media,"",23.357421875,3.07421875,6.4140625,0.890625,23.427734375,3.07421875,68.1474609375,5.103515625,132.3447265625,7.8828125
https://cdn.starapps.studio/v2/apps/vsk/alfie-and-charlie/groups/4132417/apatchy-london-chestnut-padded-woven-leather-crossbody-bag-with-gold-chain-strap.media,"",27.3896484375,21.279296875,4.1826171875,3.654296875,6.2431640625,5.154296875,14.2509765625,11.021484375,28.669921875,22.984375
https://cdn.starapps.studio/v2/apps/vsk/alfie-and-charlie/groups/4132417/apatchy-london-chocolate-padded-woven-leather-crossbody-bag-with-gold-chain-strap.media,"",26.8076171875,21.54296875,4.1845703125,3.701171875,6.1875,5.087890625,14.05078125,10.546875,28.12109375,23.15625
https://cdn.starapps.studio/v2/apps/vsk/alfie-and-charlie/groups/4132417/apatchy-london-ecru-padded-woven-leather-crossbody-bag-with-gold-chain-strap.media,"",23.2080078125,16.474609375,4.2294921875,3.6953125,6.1298828125,5.052734375,13.1240234375,9.703125,24.4169921875,17.541015625
https://cdn.starapps.studio/v2/apps/vsk/aliciaswim/groups/3403831/kiera-bikini-set-in-wild-waves.media,"",224.7509765625,13.810546875,6.5732421875,0.9375,22.1015625,2.68359375,70.3203125,6.25390625,145.328125,9.470703125
https://cdn.starapps.studio/v2/apps/vsk/aliciaswim/groups/3403119/stella-one-piece-in-wild-waves.media,"",224.7509765625,13.810546875,6.5732421875,0.9375,22.1015625,2.68359375,70.3203125,6.25390625,145.328125,9.470703125
https://cdn.starapps.studio/v2/apps/vsk/aliciaswim/groups/3403119/stella-one-piece-in-ruby.media,"",14.3134765625,4.71484375,8.6435546875,4.6328125,10.08984375,4.66015625,13.966796875,4.765625,17.6787109375,4.896484375
https://cdn.starapps.studio/v2/apps/vsk/alineclothingstore/groups/3766144/halter-open-back-silk-top.media,"",7.20703125,0.46484375,2.2529296875,0.087890625,4.943359375,0.140625,7.6201171875,0.263671875,4.9287109375,0.46484375
https://cdn.starapps.studio/v2/apps/vsk/alineclothingstore/groups/4134853/satin-hair-band.media,"",5.1220703125,2.3359375,1.9423828125,1.61328125,2.3837890625,1.796875,4.2451171875,2.408203125,6.5185546875,3.185546875
https://cdn.starapps.studio/v2/apps/vsk/alineclothingstore/groups/3767939/heart-neckline-midi-dress-1.media,"",7.9169921875,4.2578125,0.5712890625,0.216796875,1.384765625,0.716796875,4.6689453125,2.83203125,8.810546875,4.171875
https://cdn.starapps.studio/v2/apps/vsk/alk-global-industries/groups/423151/alk-classic-nylon-band-for-apple-watch-in-rainbow.media,"",69.9521484375,8.751953125,13.07421875,5.1640625,27.99609375,6.4765625,73.3916015625,9.037109375,130.4072265625,11.47265625
https://cdn.starapps.studio/v2/apps/vsk/alk-global-industries/groups/423151/alk-classic-nylon-band-for-apple-watch-in-dragonfruit.media,"",78.486328125,7.888671875,13.4130859375,5.15234375,25.4013671875,5.974609375,60.2119140625,7.619140625,104.140625,9.2421875
https://cdn.starapps.studio/v2/apps/vsk/allemandi/groups/4618931/porte-cartes-bancaires-cuir-noir-19-03.media,"",194.8427734375,16.478515625,13.6474609375,5.158203125,30.9599609375,6.94921875,86.2646484375,10.87890625,166.3056640625,15.10546875
https://cdn.starapps.studio/v2/apps/vsk/allemandi/groups/4618931/porte-cartes-cuir-saumon-noir-19-03.media,"",67.3818359375,11.515625,13.2685546875,5.220703125,25.96484375,6.60546875,67.216796875,10.568359375,116.2978515625,13.794921875
https://cdn.starapps.studio/v2/apps/vsk/all-fenix/groups/1107314/paradiso-brief.media,"",15.0361328125,8.203125,4.9638671875,3.935546875,7.7373046875,5.052734375,15.49609375,8.54296875,23.177734375,10.6328125
https://cdn.starapps.studio/v2/apps/vsk/all-fenix/groups/1056594/oversized-cheetah-square-neck-sports-bra-amber.media,"",29.216796875,6.041015625,11.17578125,4.693359375,20.8173828125,5.4765625,49.013671875,6.720703125,84.5380859375,7.853515625
https://cdn.starapps.studio/v2/apps/vsk/all-fenix/groups/1056594/daisy-square-neck-sports-bra-black.media,"",19.1123046875,6.2890625,13.041015625,4.908203125,27.0703125,6.341796875,62.3369140625,8.294921875,103.673828125,10.12109375
https://cdn.starapps.studio/v2/apps/vsk/all-for-ramon/groups/293654/lola-box-tee-in-bumble-gum.media,"",0.4140625,0.15625,0.37109375,0.09375,0.392578125,0.130859375,0.43359375,0.224609375,1.013671875,0.294921875
https://cdn.starapps.studio/v2/apps/vsk/all-for-ramon/groups/293654/lola-box-tee-in-esmeralda.media,"",0.416015625,0.16796875,0.380859375,0.109375,0.404296875,0.140625,0.4638671875,0.224609375,1.029296875,0.294921875
https://cdn.starapps.studio/v2/apps/vsk/all-for-ramon/groups/293654/rose-box-tee.media,"",0.4384765625,0.158203125,0.4033203125,0.107421875,0.5048828125,0.138671875,0.7822265625,0.20703125,1.345703125,0.291015625
https://cdn.starapps.studio/v2/apps/vsk/all-star-outfitter/groups/101964/baseball-custom-hoodie-camo-2.media,"",267.6826171875,21.16796875,7.6318359375,3.92578125,16.38671875,5.712890625,35.591796875,9.251953125,65.3740234375,12.412109375
https://cdn.starapps.studio/v2/apps/vsk/all-star-outfitter/groups/101964/baseball-custom-hoodie-orange-black.media,"",33.380859375,17.91796875,3.04296875,3.45703125,3.814453125,4.12890625,6.14453125,5.47265625,8.8232421875,7.08203125
https://cdn.starapps.studio/v2/apps/vsk/all-star-outfitter/groups/101964/baseball-custom-hoodie-camo.media,"",204.095703125,20.70703125,7.1259765625,3.724609375,16.2490234375,5.044921875,36.509765625,7.865234375,61.287109375,11.025390625
https://cdn.starapps.studio/v2/apps/vsk/all-tides/groups/4148527/lunettes-de-natation-vanquisher-2-0-mirrored-junior-bleu-blanc.media,"",15.5390625,1.234375,0.6513671875,0.3125,1.056640625,0.5078125,1.5703125,0.802734375,2.7744140625,1.33203125
https://cdn.starapps.studio/v2/apps/vsk/all-tides/groups/4345513/cuissard-de-natation-ruse-blocks-pour-hommes-marine-rouge.media,"",34.0009765625,22.666015625,6.583984375,5.20703125,12.0703125,8.732421875,23.57421875,15.771484375,36.6982421875,23.123046875
https://cdn.starapps.studio/v2/apps/vsk/all-tides/groups/4345513/cuissard-de-natation-ruse-blocks-pour-hommes-noir-bleu.media,"",29.1533203125,20.4375,5.767578125,4.880859375,10.1318359375,7.94140625,19.8310546875,14.443359375,31.1630859375,20.796875
https://cdn.starapps.studio/v2/apps/vsk/alltrailspartner/groups/1170899/allbirds-womens-natural-run-short-natural-black.media,"",12.9482421875,1.28125,4.646484375,1.166015625,7.8623046875,1.28125,29.6025390625,1.6015625,51.6796875,2.150390625
https://cdn.starapps.studio/v2/apps/vsk/alltrailspartner/groups/1620171/everyday-explorer-womens-tee-black.media,"",13.7451171875,1.298828125,3.498046875,1.1640625,8.013671875,1.298828125,20.828125,1.62890625,36.4970703125,1.98046875
https://cdn.starapps.studio/v2/apps/vsk/alltrailspartner/groups/1170899/allbirds-womens-natural-run-short-shadow.media,"",21.1162109375,2.1640625,5.7392578125,1.197265625,21.19921875,2.1640625,51.6357421875,2.833984375,93.6806640625,4.140625
https://cdn.starapps.studio/v2/apps/vsk/al-shaya-watches/groups/4011376/maison-montignac-mng-0013-mow601.media,"",95.515625,33.015625,1.419921875,1.0703125,2.373046875,1.734375,5.3505859375,3.6640625,9.85546875,6.267578125
https://cdn.starapps.studio/v2/apps/vsk/al-shaya-watches/groups/4011376/maison-montignac-mng-0011-mow507.media,"",72.98046875,22.591796875,1.4140625,1.06640625,2.2802734375,1.681640625,4.9658203125,3.404296875,8.9677734375,5.85546875
https://cdn.starapps.studio/v2/apps/vsk/al-shaya-watches/groups/4011376/maison-montignac-mng-0014-mow605.media,"",88.716796875,26.978515625,1.4833984375,1.158203125,2.5595703125,1.900390625,6.03125,4.171875,10.8310546875,6.9609375
https://cdn.starapps.studio/v2/apps/vsk/altmonkey/groups/347510/vintage-elegance-pink-roses-iphone-case-slim.media,"",317.8779296875,154.607421875,0.669921875,0.326171875,1.328125,0.701171875,2.9208984375,1.625,5.0283203125,2.712890625
https://cdn.starapps.studio/v2/apps/vsk/alton-heim/groups/30605/rock-3-pers-sofa.media,"",8.3798828125,7.822265625,7.798828125,7.521484375,8.73046875,8.10546875,10.6904296875,9.1796875,13.5341796875,10.41796875
https://cdn.starapps.studio/v2/apps/vsk/altorlocks/groups/2753972/z-test-product-test.media,"",13.9658203125,8.76953125,4.333984375,3.724609375,5.2841796875,4.384765625,8.9892578125,5.958984375,12.40625,7.267578125
https://cdn.starapps.studio/v2/apps/vsk/alulu-byron-bay/groups/1621897/leilani-sculpt-pant.media,"",213.548828125,140.263671875,4.16015625,3.7421875,5.4755859375,4.642578125,9.8779296875,7.853515625,17.224609375,13.201171875
https://cdn.starapps.studio/v2/apps/vsk/alulu-byron-bay/groups/1621897/liana-midi-brief.media,"",268.8125,178.423828125,4.646484375,4.39453125,7.9052734375,7.525390625,17.87890625,17.275390625,31.859375,28.693359375
https://cdn.starapps.studio/v2/apps/vsk/alulu-byron-bay/groups/1621857/rani-texture-swimwear-bralette.media,"",219.6728515625,153.228515625,4.107421875,3.765625,5.5107421875,4.73828125,10.310546875,8.53515625,17.943359375,13.51171875
https://cdn.starapps.studio/v2/apps/vsk/amd-mobel/groups/3665773/york-esstisch-eiche-massiv-a-fuss-eiche-natur.media,"",11.0,7.392578125,5.7744140625,4.431640625,10.630859375,7.419921875,20.4521484375,11.615234375,34.8544921875,16.74609375
https://cdn.starapps.studio/v2/apps/vsk/amd-mobel/groups/3665773/york-esstisch-eiche-massiv-a-fuss-eiche-bianco.media,"",11.0712890625,7.43359375,5.720703125,4.36328125,10.6787109375,7.482421875,20.28515625,11.529296875,34.49609375,16.703125
https://cdn.starapps.studio/v2/apps/vsk/amd-mobel/groups/3665774/york-esstisch-eiche-massiv-spyder-edelstahlfarbig.media,"",4.451171875,3.169921875,3.3017578125,3.15234375,3.3310546875,3.169921875,3.4423828125,3.224609375,3.642578125,3.30859375
https://cdn.starapps.studio/v2/apps/vsk/ameera-modest-wear/groups/410815/florence-chiffon-maxi-dress-floral.media,"",20.759765625,6.048828125,13.5615234375,5.314453125,27.017578125,6.1328125,62.2890625,7.482421875,106.501953125,9.017578125
https://cdn.starapps.studio/v2/apps/vsk/ameera-modest-wear/groups/410815/florence-chiffon-maxi-dress-polkadot.media,"",7.9951171875,4.908203125,11.6650390625,4.904296875,17.806640625,5.177734375,36.0654296875,5.7734375,60.4169921875,6.33203125
https://cdn.starapps.studio/v2/apps/vsk/ameera-modest-wear/groups/410823/mazunte-tunic-floral.media,"",91.4169921875,10.646484375,13.076171875,5.375,27.30078125,6.708984375,75.6640625,9.857421875,137.115234375,12.62109375
https://cdn.starapps.studio/v2/apps/vsk/amelie-teje/groups/4249978/scrunch-bottoms-morning-marmalade.media,"",206.7265625,23.103515625,13.6748046875,5.4609375,27.607421875,7.40234375,76.13671875,12.93359375,147.62890625,19.123046875
https://cdn.starapps.studio/v2/apps/vsk/amelie-teje/groups/483307/string-top-fields-of-poppies.media,"",197.41015625,44.427734375,11.3623046875,5.107421875,20.3369140625,6.193359375,38.0810546875,9.314453125,51.1513671875,12.685546875
https://cdn.starapps.studio/v2/apps/vsk/amelie-teje/groups/4249978/scrunch-bottoms-playa-blanca-glow-in-burgundy.media,"",169.0380859375,9.029296875,10.5146484375,5.052734375,14.9189453125,5.357421875,28.626953125,5.935546875,48.0078125,6.611328125
https://cdn.starapps.studio/v2/apps/vsk/american-tall/groups/33068/lj-tall-heavy-flannel-shirt-army-sumac-red.media,"",19.15234375,20.80078125,1.5927734375,1.244140625,2.90625,2.451171875,9.8037109375,10.443359375,20.91015625,21.638671875
https://cdn.starapps.studio/v2/apps/vsk/american-tall/groups/1030025/lj-carman-tapered-fit-tall-jean-vintage-black.media,"",106.0869140625,6.91796875,3.3935546875,0.109375,14.109375,0.59375,52.03125,3.447265625,101.7109375,6.462890625
https://cdn.starapps.studio/v2/apps/vsk/american-tall/groups/1030025/ljs-mens-tall-slim-taper-fit-carman-jeans-in-industrial-grey.media,"",27.0703125,1.275390625,3.509765625,0.099609375,13.34375,0.353515625,40.5478515625,1.578125,73.8349609375,2.826171875
https://cdn.starapps.studio/v2/apps/vsk/amsons-co/groups/1041012/khimar-2-piece.media,"",7.05859375,0.814453125,2.8037109375,0.693359375,5.349609375,0.775390625,11.42578125,0.966796875,18.646484375,1.203125
https://cdn.starapps.studio/v2/apps/vsk/amsons-co/groups/3137438/open-abaya-with-button-brown.media,"",7.3232421875,0.859375,3.341796875,0.759765625,7.3154296875,0.90234375,17.2919921875,1.181640625,30.0703125,1.462890625
https://cdn.starapps.studio/v2/apps/vsk/amyo2/groups/3784739/birthstone-u-huggies-ruby-14k-white-gold.media,"",18.375,3.197265625,4.0888671875,0.724609375,9.6865234375,1.73828125,27.1435546875,3.88671875,50.08984375,6.275390625
https://cdn.starapps.studio/v2/apps/vsk/amyo2/groups/3786903/gemstone-clover-studs-emerald-gold-vermeil.media,"",17.5087890625,4.158203125,3.9365234375,0.994140625,9.06640625,2.32421875,25.8251953125,5.052734375,47.0556640625,7.751953125
https://cdn.starapps.studio/v2/apps/vsk/amyo2/groups/3786972/baguette-gemstone-loveknot-layered-duo-white-zirconia-gold-vermeil.media,"",3.2265625,1.880859375,1.708984375,1.353515625,2.9814453125,2.044921875,6.06640625,3.5390625,9.701171875,5.095703125
https://cdn.starapps.studio/v2/apps/vsk/anamist-kids/groups/95778/flower-sunglasses-tortoise-shell.media,"",17.8779296875,13.455078125,1.841796875,1.55078125,4.9306640625,4.30859375,12.4365234375,9.955078125,20.677734375,13.90625
https://cdn.starapps.studio/v2/apps/vsk/anapparels/groups/4664010/juhi-rose-floral-knee-length-cotton-namaz-makhna-ananmf0019.media,"",39.2392578125,3.96484375,6.3779296875,0.76953125,23.2763671875,2.4296875,73.587890625,5.642578125,136.546875,8.6171875
https://cdn.starapps.studio/v2/apps/vsk/anapparels/groups/4664009/orange-rose-floral-cotton-namaz-dupatta-anand00018.media,"",49.8173828125,5.447265625,6.4716796875,0.921875,22.7685546875,2.8359375,72.7587890625,6.11328125,134.4833984375,9.0234375
https://cdn.starapps.studio/v2/apps/vsk/anapparels/groups/4664010/nargis-rose-floral-knee-length-cotton-namaz-makhna-ananmf0011.media,"",16.7578125,1.48828125,5.9580078125,0.6328125,19.2802734375,1.53515625,52.9794921875,3.109375,95.615234375,4.794921875
https://cdn.starapps.studio/v2/apps/vsk/and-also-india/groups/1221472/liberated-metallic.media,"",240.583984375,22.005859375,12.2109375,4.962890625,25.41796875,6.005859375,76.271484375,10.361328125,157.427734375,16.3125
https://cdn.starapps.studio/v2/apps/vsk/and-also-india/groups/3963978/the-desert-flapper.media,"",435.0009765625,55.70703125,5.2294921875,0.8359375,16.81640625,1.658203125,48.88671875,3.17578125,91.4453125,4.806640625
https://cdn.starapps.studio/v2/apps/vsk/and-also-india/groups/3963978/the-multi-metal-flapper.media,"",188.0576171875,58.99609375,3.0810546875,0.263671875,11.8291015625,0.78125,42.3232421875,2.576171875,85.337890625,4.890625
https://cdn.starapps.studio/v2/apps/vsk/angelicmotion/groups/4625118/polychrome-astral-sweatpants.media,"",7.5830078125,3.234375,1.71875,0.6796875,3.583984375,1.244140625,7.544921875,2.48828125,11.5751953125,4.044921875
https://cdn.starapps.studio/v2/apps/vsk/angelicmotion/groups/4625118/monochrome-astral-sweatpants.media,"",7.8564453125,3.21875,1.2568359375,0.630859375,2.439453125,1.20703125,4.9833984375,2.46484375,7.7138671875,4.046875
https://cdn.starapps.studio/v2/apps/vsk/angelicmotion/groups/4607765/monochrome-astral-zipup.media,"",7.8564453125,3.21875,1.2568359375,0.630859375,2.439453125,1.20703125,4.9833984375,2.46484375,7.7138671875,4.046875
https://cdn.starapps.studio/v2/apps/vsk/angie-the-label-com-au/groups/3756069/whitehaven-top-gingham.media,"",24.4072265625,59.66015625,1.9921875,0.296875,2.1318359375,0.595703125,7.4150390625,1.087890625,28.0087890625,3.716796875
https://cdn.starapps.studio/v2/apps/vsk/angie-the-label-com-au/groups/3756071/whitehaven-bottoms-gingham.media,"",24.4072265625,59.66015625,1.9921875,0.296875,2.1318359375,0.595703125,7.4150390625,1.087890625,28.0087890625,3.716796875
https://cdn.starapps.studio/v2/apps/vsk/anon-menswear/groups/140909/cargo-denim-light-stone.media,"",4.5390625,1.900390625,3.3193359375,1.806640625,7.06640625,2.001953125,17.65234375,2.486328125,30.708984375,3.033203125
https://cdn.starapps.studio/v2/apps/vsk/anon-menswear/groups/140909/cargo-denim-dirty-wash.media,"",4.85546875,1.951171875,3.4521484375,1.845703125,7.560546875,2.052734375,19.119140625,2.5703125,32.9345703125,3.12890625
https://cdn.starapps.studio/v2/apps/vsk/anon-menswear/groups/140909/cargo-denim-black.media,"",4.638671875,1.90625,3.384765625,1.833984375,7.2119140625,2.017578125,17.30859375,2.451171875,29.6552734375,2.951171875
https://cdn.starapps.studio/v2/apps/vsk/antiquecut/groups/3388959/asscher-stud-earrings-lab-grown-diamond-def-color-vs-clarity.media,"",349.4814453125,14.72265625,5.267578125,1.7734375,14.5869140625,2.693359375,45.3642578125,4.462890625,89.033203125,6.08984375
https://cdn.starapps.studio/v2/apps/vsk/antiquecut/groups/3388959/emerald-cut-lab-grown-diamond-earrings.media,"",270.4755859375,11.81640625,4.2265625,1.630859375,11.1328125,2.212890625,34.2294921875,3.556640625,67.6533203125,4.9296875
https://cdn.starapps.studio/v2/apps/vsk/antiquecut/groups/3388959/radiant-cut-lab-grown-diamond-stud-earrings-def-color-vs-clarity.media,"",360.9697265625,15.521484375,5.1005859375,1.693359375,14.625,2.556640625,44.9892578125,4.462890625,87.916015625,6.328125
https://cdn.starapps.studio/v2/apps/vsk/anya-active/groups/4023507/classic-crop-contrast-in-carnival.media,"",1.451171875,1.38671875,1.1533203125,1.404296875,1.2373046875,1.455078125,1.44140625,1.599609375,1.73828125,1.73828125
https://cdn.starapps.studio/v2/apps/vsk/anya-active/groups/2818990/toga-longline-bra-in-team-spirit.media,"",1.427734375,1.33984375,1.1259765625,1.353515625,1.1611328125,1.388671875,1.3271484375,1.47265625,1.662109375,1.55859375
https://cdn.starapps.studio/v2/apps/vsk/apaches-collections-fr/groups/3160000/trousse-opal-soleil-bonbon.media,"",65.1806640625,8.345703125,6.1748046875,0.953125,23.05078125,3.033203125,82.5087890625,8.712890625,158.8369140625,12.798828125
https://cdn.starapps.studio/v2/apps/vsk/apaches-collections-fr/groups/3383266/protege-carnet-de-sante-bimal-sorbet-denim.media,"",68.146484375,4.748046875,4.99609375,0.4921875,17.94140625,1.361328125,66.1494140625,3.970703125,125.970703125,6.0625
https://cdn.starapps.studio/v2/apps/vsk/apaches-collections-fr/groups/3383266/protege-carnet-de-sante-bimal-sorbet-pistache.media,"",66.3720703125,3.990234375,4.9140625,0.4453125,17.26171875,0.986328125,65.46484375,3.060546875,125.32421875,4.986328125
https://cdn.starapps.studio/v2/apps/vsk/apex-branding-inc/groups/225284/be-you-youth-jersey-t-shirt-3.media,"",151.03125,78.087890625,2.2939453125,0.931640625,4.95703125,2.341796875,8.779296875,4.080078125,11.5830078125,5.5390625
https://cdn.starapps.studio/v2/apps/vsk/apex-branding-inc/groups/224825/be-you-short-sleeve-unisex-t-shirt-1.media,"",151.03125,78.087890625,2.2939453125,0.931640625,4.95703125,2.341796875,8.779296875,4.080078125,11.5830078125,5.5390625
https://cdn.starapps.studio/v2/apps/vsk/apex-branding-inc/groups/224825/be-you-short-sleeve-unisex-t-shirt-3.media,"",141.3212890625,81.82421875,2.30859375,0.96875,5.0625,2.419921875,8.876953125,4.298828125,11.9794921875,5.83984375
https://cdn.starapps.studio/v2/apps/vsk/apm-staging/groups/2697708/single-baby-captain-yummy-bear-earring-silver-ae13983xikbpl.media,"",6.443359375,2.10546875,0.9345703125,0.546875,1.5283203125,1.1328125,2.466796875,2.10546875,8.638671875,4.5703125
https://cdn.starapps.studio/v2/apps/vsk/apm-staging/groups/2697708/single-baby-wonderland-yummy-bear-earring-ye13983xliypl.media,"",6.443359375,2.134765625,0.9345703125,0.548828125,1.5283203125,1.173828125,2.466796875,2.134765625,8.611328125,4.62109375
https://cdn.starapps.studio/v2/apps/vsk/apm-staging/groups/2697708/single-baby-valentin-yummy-bear-earring-ye13983xrvpl.media,"",6.4404296875,2.0390625,0.9345703125,0.533203125,1.5283203125,1.115234375,2.466796875,2.0390625,8.6318359375,4.44921875
https://cdn.starapps.studio/v2/apps/vsk/appbrew-test/groups/3786798/vans-authentic-multi-eyelets-gradient-crimson.media,"",202.1416015625,125.814453125,1.703125,1.337890625,4.1748046875,3.263671875,11.0986328125,8.521484375,21.7744140625,15.40234375
https://cdn.starapps.studio/v2/apps/vsk/appbrew-test/groups/3786798/vans-authentic-lo-pro-burgandy-white.media,"",202.1416015625,125.814453125,1.703125,1.337890625,4.1748046875,3.263671875,11.0986328125,8.521484375,21.7744140625,15.40234375
https://cdn.starapps.studio/v2/apps/vsk/aquastyle-outdoor-showers/groups/3684525/levana-single-function-stainless-steel-outdoor-shower-brushed.media,"",10.2939453125,5.296875,0.642578125,0.35546875,1.765625,1.169921875,5.87109375,3.71875,11.38671875,6.029296875
https://cdn.starapps.studio/v2/apps/vsk/aquastyle-outdoor-showers/groups/3678908/monti-dual-function-stainless-steel-outdoor-shower-matte-black.media,"",182.611328125,108.337890625,2.994140625,1.994140625,7.751953125,5.0234375,24.4208984375,16.091796875,49.978515625,31.6796875
https://cdn.starapps.studio/v2/apps/vsk/aquastyle-outdoor-showers/groups/3684525/levana-single-function-stainless-steel-outdoor-shower-matte-black.media,"",2.8125,0.62109375,0.470703125,0.162109375,0.77734375,0.251953125,1.7978515625,0.51953125,3.1337890625,0.900390625
https://cdn.starapps.studio/v2/apps/vsk/archer-and-olive/groups/415150/8x8-square-dot-grid-notebook-crescent-moon.media,"",0.556640625,0.423828125,1.244140625,0.283203125,3.4228515625,0.603515625,9.9677734375,1.095703125,13.2265625,1.611328125
https://cdn.starapps.studio/v2/apps/vsk/archer-and-olive/groups/415150/a5-crescent-moon-dot-grid-notebook.media,"",0.4990234375,0.298828125,1.3134765625,0.291015625,3.3818359375,0.55078125,9.6376953125,0.94140625,18.4296875,1.349609375
https://cdn.starapps.studio/v2/apps/vsk/archer-and-olive/groups/415150/b6-crescent-moon-dot-grid-notebook.media,"",0.51171875,0.3046875,1.1064453125,0.25390625,2.943359375,0.46875,8.2470703125,0.82421875,15.8876953125,1.19921875
https://cdn.starapps.studio/v2/apps/vsk/archer-watch-straps/groups/4212840/quick-release-silicone-portland-orange.media,"",1.3046875,0.994140625,1.2158203125,0.9765625,1.3037109375,0.994140625,1.6376953125,1.048828125,2.2373046875,1.134765625
https://cdn.starapps.studio/v2/apps/vsk/archer-watch-straps/groups/4212840/quick-release-silicone-cadet-gray.media,"",1.3037109375,0.974609375,1.21484375,0.958984375,1.302734375,0.974609375,1.63671875,1.029296875,2.236328125,1.115234375
https://cdn.starapps.studio/v2/apps/vsk/archer-watch-straps/groups/4212840/quick-release-silicone-naples-yellow.media,"",1.3046875,0.9921875,1.2158203125,0.974609375,1.3037109375,0.9921875,1.6376953125,1.046875,2.23828125,1.1328125
https://cdn.starapps.studio/v2/apps/vsk/archy-welfare1/groups/3370384/piana-26.media,"",3.40234375,1.6328125,0.69140625,0.3515625,1.3271484375,0.716796875,3.08984375,1.646484375,5.2333984375,2.685546875
https://cdn.starapps.studio/v2/apps/vsk/archy-welfare1/groups/3368592/euljiro-01.media,"",32.3271484375,20.154296875,9.2568359375,7.677734375,13.185546875,9.2734375,24.0126953125,13.2265625,40.7763671875,18.376953125
https://cdn.starapps.studio/v2/apps/vsk/archy-welfare1/groups/3370374/portobelo-18.media,"",56.138671875,39.478515625,12.1904296875,9.056640625,21.3046875,12.35546875,42.4033203125,21.236328125,76.3115234375,33.248046875
https://cdn.starapps.studio/v2/apps/vsk/areteideas/groups/976975/t1-batteria-6-pezzi-superficie-di-cottura-di-puro-titanio.media,"",36.0234375,22.197265625,2.193359375,1.85546875,3.740234375,3.02734375,8.927734375,6.71875,15.041015625,10.9765625
https://cdn.starapps.studio/v2/apps/vsk/areteideas/groups/976975/casseruola-30-cm.media,"",18.703125,10.134765625,1.9375,1.57421875,2.6611328125,2.1171875,5.3427734375,3.9296875,8.2314453125,5.703125
https://cdn.starapps.studio/v2/apps/vsk/areteideas/groups/976975/padella-26-cm.media,"",17.849609375,9.8125,1.6533203125,1.46875,2.2275390625,1.86328125,4.1318359375,3.275390625,6.8994140625,5.025390625
https://cdn.starapps.studio/v2/apps/vsk/arinna-jewelry/groups/3788008/maxine-collection-gold-bracelet.media,"",4.7509765625,1.2890625,1.7392578125,0.77734375,2.2685546875,0.89453125,9.859375,1.083984375,51.158203125,1.365234375
https://cdn.starapps.studio/v2/apps/vsk/arinna-jewelry/groups/957418/goddess-collection-silver-laurel-leaf-necklace.media,"",3.1318359375,0.755859375,1.185546875,0.54296875,1.4521484375,0.58984375,2.642578125,0.673828125,5.0703125,0.78515625
https://cdn.starapps.studio/v2/apps/vsk/arinna-jewelry/groups/957386/goddess-collection-black-cleo-bracelet.media,"",3.033203125,0.8046875,1.2216796875,0.556640625,1.517578125,0.60546875,2.5673828125,0.71875,5.03125,0.87890625
https://cdn.starapps.studio/v2/apps/vsk/aristocracy-store/groups/4348451/the-graffiti-black.media,"",4.6728515625,2.98046875,2.4189453125,2.142578125,3.541015625,2.75,5.2998046875,3.513671875,7.580078125,4.326171875
https://cdn.starapps.studio/v2/apps/vsk/aristocracy-store/groups/4348451/the-philosopher-blue.media,"",4.0751953125,2.701171875,2.4033203125,1.9609375,3.3037109375,2.392578125,5.11328125,3.158203125,7.3515625,4.29296875
https://cdn.starapps.studio/v2/apps/vsk/aristocracy-store/groups/4348451/the-graffiti-green.media,"",4.89453125,3.5234375,2.5380859375,2.162109375,3.8583984375,3.033203125,6.3076171875,4.169921875,9.45703125,5.69140625
